delta1,delta2,delta3,delta4
00001,00001,00001,00002
00001,00003,-0001,00002
00003,00002,00000,00000
00002,00001,00001,00000
00003,00003,00003,00001
00004,00001,00002,00000
00009,-0002,00001,00003
00001,00000,00000,00003
00001,00003,00000,00001
00000,00001,00002,00002
00003,00000,00002,00003
-0004,00002,00005,00008
00007,00005,00005,00006
00016,00015,00015,00017
00029,00034,00064,00050
00039,00041,00094,00068
00045,00046,00130,00087
00048,00049,00173,00101
00051,00051,00189,00103
00047,00049,00166,00099
00052,00047,00131,00090
00041,00040,00081,00064
00028,00029,00047,00039
00018,00021,00023,00022
00012,00012,00013,00013
00009,00006,00011,00011
00011,00008,00006,00006
00008,00006,00006,00008
00006,00005,00006,00008
00008,00006,00003,00006
00007,00005,00004,00004
00006,00003,00003,00004
00004,00002,00002,00003
00003,00004,00002,00003
00003,00004,00002,00002
00000,00003,00000,00003
00002,-0001,00001,00001
-0001,00003,00000,00003
00002,00001,00000,00001
-0001,00001,00000,00000
00001,00000,00001,00001
00002,00001,-0001,00001
00000,00000,00001,00000
00001,00001,00001,00000
00002,00001,00002,00002
00001,00001,00000,00001
00002,00001,00000,00001
00001,00000,00001,00000
00001,00003,00001,00001
00003,00001,00000,00000
-0001,00002,00000,00003
-0001,00001,00002,00002
00002,-0002,00002,-0001
00002,00000,00002,00000
00001,00000,00001,00001
