delta1,delta2,delta3,delta4
-0001,00000,00001,00001
00001,-0001,-0002,-0002
00005,-0002,00001,-0001
-0001,-0001,-0001,-0001
-0002,-0001,00000,00000
-0001,00001,00000,00000
00001,-0001,00002,-0001
00000,00000,-0001,00001
00000,00000,00000,00001
00000,00000,00000,00001
00002,00000,00002,00004
00006,00006,00006,00008
00011,00009,00012,00011
00014,00014,00018,00020
00014,00014,00018,00024
00014,00014,00018,00019
00016,00013,00019,00019
00012,00013,00011,00017
00001,00010,00006,00011
00006,00005,00006,00008
00004,00003,00001,00006
00000,00003,00001,00003
00002,00004,00002,-0004
00001,00000,00000,00002
00003,00002,00001,00002
00002,00001,00000,00001
00001,00001,-0001,00000
00006,00002,00000,-0001
-0001,00001,00001,00002
-0001,00002,-0002,-0001
00001,-0001,-0001,00001
-0002,00000,00000,00001
-0001,-0001,00000,-0001
00000,-0001,00001,-0001
-0001,00000,-0001,-0001
00001,00000,00001,-0001
-0002,00000,00000,00000
00001,00002,-0001,00001
00001,00001,-0001,00000
00000,00001,-0001,00001
-0001,00001,-0002,-0001
-0001,-0001,00000,-0001
-0001,00001,-0001,-0001
00001,00001,-0001,-0003
00002,00003,-0001,00002
00000,00000,00000,00000
00001,00000,-0001,-0001
-0001,00000,-0001,00001
-0002,-0001,-0001,00000
-0001,00001,00000,00000
-0002,00000,00000,00001
-0002,00000,00000,00000
-0002,00000,-0001,-0001
-0003,00001,00000,00000
00000,00001,00001,00000
