delta1,delta2,delta3,delta4
-0001,00000,00001,00002
00001,00001,-0001,00000
-0003,00001,00001,00000
00002,-0007,-0004,00006
00000,00001,-0001,00001
00000,00000,00000,00002
00001,00001,00001,00003
00005,00002,00003,00004
00004,00005,00006,00005
00010,00006,00008,00014
00012,00016,00012,00014
00013,00012,00015,00017
00015,00016,00019,00021
00015,00016,00019,00020
00016,00018,00022,00023
00016,00018,00023,00021
00016,00018,00025,00024
00016,00018,00024,00025
00016,00018,00023,00020
00016,00018,00023,00020
00016,00018,00023,00024
00016,00018,00023,00024
00016,00018,00023,00022
00016,00018,00023,00020
00014,00014,00018,00018
00013,00015,00015,00016
00013,00015,00014,00016
00013,00015,00014,00016
00013,00015,00011,00016
00013,00015,00009,00016
00013,00015,00009,00016
00005,00009,00008,00007
00005,00003,00002,00005
00008,-0002,00009,00017
00003,00005,00001,00001
00001,00001,00000,00001
-0002,00000,00002,00002
-0001,00000,00000,00000
00001,00001,00000,00001
-0003,00000,00001,00001
00001,00002,-0001,00002
00001,-0006,00003,00001
-0002,00001,-0001,-0001
-0002,00000,00000,00000
00000,-0001,-0001,-0002
00000,00001,-0002,00001
-0001,00000,-0001,00000
00001,00000,00000,-0001
-0001,-0001,00000,00001
-0002,-0001,00001,00001
00002,-0001,00001,00000
-0003,00000,00001,00000
00000,00000,00000,00000
00000,-0001,-0001,-0001
00000,-0003,00001,00000
