delta1,delta2,delta3,delta4
00001,00000,00001,00003
-0001,00001,-0001,00001
00002,00003,00002,00000
00002,00001,00002,00000
00002,00002,-0001,00001
00002,00000,00002,00002
00002,-0005,00002,00000
00002,00000,00003,-0001
00003,00001,00001,00000
00003,00002,00002,-0001
00002,00000,00003,00002
00008,00004,00004,00004
00012,00008,00011,00014
00018,00017,00022,00022
00018,00017,00027,00027
00018,00017,00028,00029
00018,00017,00031,00031
00018,00017,00032,00031
00018,00017,00031,00032
00025,00021,00033,00034
00030,00014,00033,00034
00025,00014,00033,00034
00023,00014,00033,00034
00021,00014,00033,00034
00021,00014,00033,00034
00017,00015,00024,00027
00015,00013,00017,00020
00015,00013,00017,00020
00015,00013,00017,00020
00011,00013,00017,00020
00005,00013,00017,00020
00013,00013,00017,00020
00008,00010,00005,00012
00008,00010,00008,00010
00008,00010,00007,00008
00008,00010,00005,00010
00008,00010,00006,00010
00008,00010,00006,00008
00007,00004,00005,00009
00007,00003,00004,00006
00003,00001,00002,00005
00001,00005,00002,00004
-0002,00001,00003,00000
-0007,-0004,-0001,-0004
00002,00000,00002,00003
00003,00003,00002,00000
00001,00001,00000,00002
00003,00003,00001,00000
00000,00002,00003,00001
00000,00001,00000,-0001
00003,00004,00001,00002
00001,00000,00001,00000
00003,00001,00002,00001
00002,00002,00001,00001
00002,00001,00001,00001
