delta1,delta2,delta3,delta4
00001,00000,00000,-0001
00004,00003,00000,00000
00002,00002,00001,-0001
00000,00002,00001,00002
-0001,00001,00001,00001
-0001,00001,00001,00003
00001,00001,00002,00001
00003,00002,00003,00003
00007,00005,00004,00005
00010,00008,00009,00012
00013,00013,00016,00014
00016,00016,00017,00020
00016,00016,00017,00021
00016,00016,00017,00021
00016,00016,00017,00024
00016,00016,00017,00023
00016,00016,00017,00024
00019,00017,00021,00023
00019,00017,00018,00023
00015,00010,00018,00018
00009,00008,00010,00012
00009,00008,00010,00014
00009,00008,00010,00011
00009,00008,00010,00011
00009,00008,00010,00009
00009,00008,00010,00006
00007,00004,00004,00008
00004,00002,00004,00005
00004,00002,00002,00003
00003,00002,00002,00001
00001,00002,00001,00001
00001,00001,00000,-0003
00003,00002,00000,00001
00002,00002,00001,00001
00000,-0001,00000,00003
00003,00000,00002,00001
00002,00000,00000,00000
00001,00002,00000,00000
-0001,00002,00001,00001
-0002,00001,00001,-0001
00001,-0001,00000,00000
00002,00001,00000,00001
00001,00000,00002,00002
00002,00002,00000,00000
00003,00002,00002,-0001
00000,00003,-0001,00000
-0001,00001,00000,00001
00002,00000,00000,00000
00002,00000,00001,00000
00000,00000,00001,-0001
00001,00000,00001,00000
00001,00003,00001,-0001
00001,00000,00002,00001
00003,00002,00001,00000
-0001,-0001,00000,-0001
