delta1,delta2,delta3,delta4
-0002,00002,00002,00000
00000,00002,00002,00002
00000,00000,00003,-0004
00001,00000,00001,00001
00003,00000,00002,00000
00005,00005,00000,-0003
00004,00001,00000,00002
00001,00000,00005,00001
00005,00004,00003,00002
00003,00003,00004,00005
00010,00006,00006,00008
00014,00011,00011,00016
00016,00016,00019,00020
00016,00016,00019,00020
00018,00019,00023,00023
00018,00019,00025,00023
00018,00019,00024,00024
00018,00019,00027,00022
00018,00019,00025,00030
00018,00019,00025,00029
00019,00020,00028,00026
00019,00018,00028,00026
00019,00017,00022,00023
00016,00012,00016,00021
00010,00011,00013,00014
00010,00011,00012,00013
00010,00011,00011,00019
00010,00011,00009,00019
00010,00011,00011,00019
00010,00011,00014,00019
00010,00005,00004,00009
00010,00005,00004,00007
00010,00005,00004,00005
00010,00005,00004,00006
00010,00005,00004,00006
00010,00005,00004,00007
00004,00002,00003,00005
00003,00003,00003,00004
00006,00003,00003,00003
00007,00003,00001,00003
00000,00001,00001,00002
00003,00001,00001,00001
00001,00000,00002,00002
00000,00002,00000,00000
00001,00001,00001,00003
00005,00001,00000,00001
00001,00001,00002,00001
00002,00000,00001,00000
00001,00002,00002,00001
00003,00001,00001,00001
00000,00002,00001,-0001
00002,00001,00001,00002
00001,00002,00001,00000
00003,00002,00000,00001
00001,00001,00001,00001
