delta1,delta2,delta3,delta4
00000,-0002,00006,-0002
00001,-0001,00001,00000
00001,00000,00001,00000
00002,00000,00001,-0001
00001,00000,00000,-0001
00000,-0003,00002,00000
00002,00000,00001,-0001
00005,00000,00003,00002
00003,00000,00002,00001
00007,00001,00002,00003
00006,00004,00005,00006
00011,00007,00009,00011
00013,00014,00016,00016
00016,00017,00021,00022
00016,00017,00022,00023
00016,00017,00021,00021
00016,00017,00021,00024
00016,00017,00020,00020
00016,00013,00017,00020
00016,00013,00017,00014
00014,00010,00012,00014
00010,00008,00008,00011
00010,00007,00008,00008
00006,00002,00004,00008
00006,00004,00002,00004
00004,00003,00002,00003
00003,00002,00002,00002
-0004,00006,00000,00002
00004,00000,-0002,-0001
00000,-0001,00000,00002
00000,-0001,00000,00001
00002,00000,00000,00001
00003,00001,00001,-0001
00001,00005,00001,00000
00001,-0001,00001,00000
00005,00000,00000,00001
00000,-0001,00001,00001
00001,00000,00002,00000
00000,-0001,00001,00000
00002,00001,00001,-0002
-0002,-0002,00001,-0001
00002,00000,00000,00000
-0001,00000,00001,00000
00003,00000,00003,00000
-0001,-0001,-0001,-0003
00002,-0001,00001,00000
00002,00000,00001,00000
00000,-0003,00001,-0002
00001,00001,-0001,00001
00000,00000,00001,00000
00002,-0003,00000,00002
00002,00001,00001,-0001
00003,00000,00001,-0001
00001,00000,00000,-0001
00001,00000,00000,-0001
