delta1,delta2,delta3,delta4
00004,00000,00001,00002
00003,00000,00001,00000
00002,00002,00001,00000
00001,00001,00002,00001
00002,00000,00001,-0002
00000,00002,00002,00001
-0001,00002,00004,00000
00003,00001,00003,00000
00001,00002,00002,00001
00001,00001,00001,00001
00002,00000,00002,00002
00001,00001,00003,00003
00005,00003,00004,00005
00010,00007,00006,00008
00020,00018,00023,00027
00011,00018,00023,00022
00011,00018,00044,00048
00011,00018,00055,00065
00011,00018,00065,00074
00011,00018,00063,00077
00034,00029,00055,00069
00031,00029,00055,00069
00030,00026,00055,00069
00029,00022,00055,00069
00023,00020,00055,00069
00021,00020,00055,00069
00021,00015,00055,00069
00018,00015,00021,00025
00015,00014,00016,00019
00012,00014,00016,00019
00012,00014,00016,00019
00013,00014,00016,00019
00010,00014,00016,00019
00009,00014,00016,00019
00008,00006,00009,00013
00008,00006,00006,00011
00008,00006,00007,00008
00008,00006,00005,00008
00008,00006,00005,00007
00008,00006,00005,00004
00007,00005,00004,00006
00005,00003,00004,00006
00005,00002,00004,00004
00003,00002,00003,00004
00001,00003,00004,00002
00001,-0002,00001,00002
00002,00000,00002,00002
00001,00000,00002,00002
00002,00000,00001,00000
00000,00000,00000,00001
00000,00000,00001,00004
00000,00001,00001,00002
00001,00001,00002,00000
00001,00002,00003,00000
00003,00001,00000,00002
