delta1,delta2,delta3,delta4
-0001,-0001,00000,-0002
-0001,00001,-0001,-0001
-0002,-0002,00001,00002
00000,00001,-0001,-0002
-0001,00000,00000,00000
00000,-0002,00001,00002
00001,00001,00001,00000
-0001,-0001,00001,00000
-0001,-0001,00001,00001
00000,00001,00000,00000
00000,00004,00001,00001
00003,00000,00003,00003
00004,00003,00004,00006
00010,00010,00011,00013
00016,00017,00025,00023
00016,00017,00030,00028
00016,00017,00032,00030
00016,00017,00038,00035
00016,00017,00041,00036
00016,00017,00043,00039
00022,00024,00042,00042
00023,00024,00042,00042
00023,00020,00042,00042
00019,00020,00042,00042
00019,00016,00042,00042
00013,00013,00018,00021
00009,00008,00009,00013
00009,00008,00008,00013
00009,00008,00005,00010
00009,00008,00006,00010
00009,00008,00004,00008
00009,00008,00004,00006
00005,00005,00004,00006
00006,00001,00006,00003
-0003,00000,00004,00000
00002,00002,00001,00004
00001,00003,-0002,00001
00000,00001,00000,00000
-0003,00001,00000,-0001
-0001,00001,-0001,-0001
-0002,00003,00000,00000
00002,-0004,00000,-0001
00000,00000,00000,-0001
-0001,00000,-0001,-0002
-0002,-0001,-0001,-0001
00000,00001,-0001,-0001
-0002,00005,00001,00001
00000,00001,-0001,00000
-0002,00000,00000,00000
-0002,-0001,-0001,-0001
00001,00000,-0001,00001
00000,00000,-0001,-0002
00001,-0001,-0001,00001
00000,00000,-0001,00000
00000,-0001,00002,00002
