delta1,delta2,delta3,delta4
00000,00000,-0002,00002
00000,-0001,00001,00000
00000,-0002,-0001,-0002
-0001,-0001,-0001,-0002
00000,-0001,00001,-0001
00003,00001,-0001,00000
00001,00002,-0001,00000
00002,00002,00000,00001
00001,00000,00000,-0001
00003,00001,00000,00002
00002,00002,00000,00001
00014,00007,-0004,-0003
00005,00007,00004,00005
00013,00011,00010,00012
00016,00014,00021,00025
00016,00014,00025,00029
00016,00014,00029,00030
00016,00014,00034,00037
00016,00014,00031,00036
00016,00014,00033,00035
00023,00023,00034,00034
00023,00025,00034,00034
00023,00024,00034,00034
00023,00022,00034,00034
00029,00011,00034,00034
00025,00011,00034,00034
00021,00023,00032,00035
00021,00020,00032,00035
00021,00019,00027,00030
00016,00015,00023,00025
00013,00013,00018,00020
00013,00013,00018,00020
00013,00013,00018,00020
00013,00013,00018,00020
00011,00013,00018,00020
-0001,00013,00018,00020
00011,00006,00011,00012
00011,00006,00007,00009
00011,00006,00007,00008
00011,00006,00006,00009
00011,00006,00005,00009
00011,00006,00006,00008
00003,00005,00004,00006
00004,00005,00002,00003
00001,00003,00001,00001
00003,00001,00001,00003
00000,00002,00001,00001
00000,-0001,00001,00000
00001,-0001,00001,00001
00001,00001,00000,-0002
00000,00000,00000,-0001
-0001,00001,00001,00000
00000,-0001,00000,-0001
00002,00000,00000,00000
00000,-0001,-0001,00000
