delta1,delta2,delta3,delta4
-0001,00000,00001,00001
00002,00002,00001,00001
-0001,-0001,00000,00000
00001,00002,-0001,00001
-0005,-0002,-0003,00000
00000,00000,00001,00001
00002,00002,00001,00001
00002,00004,00001,00001
00000,00000,00001,00001
00001,00000,00001,00000
-0002,00001,00001,00001
00002,00000,00003,00002
00008,00006,00006,00004
00019,00012,00018,00021
00019,00012,00018,00028
00019,00012,00018,00036
00019,00012,00018,00043
00019,00012,00018,00046
00019,00012,00018,00048
00034,00028,00038,00050
00035,00029,00036,00050
00036,00028,00036,00050
00032,00027,00032,00050
00031,00024,00029,00050
00028,00022,00025,00050
00024,00019,00019,00030
00018,00018,00015,00021
00018,00018,00015,00021
00018,00018,00012,00021
00018,00018,00013,00021
00018,00018,00010,00021
00018,00018,00011,00021
00010,00008,00008,00014
00014,00012,00008,00015
00014,00006,00008,00012
00014,00009,00008,00012
00013,00007,00008,00012
00010,00008,00008,00013
00008,00009,00009,00011
00010,00009,00008,00011
00012,00007,00008,00011
00011,00009,00008,00011
00013,00010,00011,00011
00012,00007,00011,00013
00014,00010,00011,00014
00014,00010,00012,00015
00015,00010,00013,00015
00013,00011,00013,00016
00013,00013,00011,00014
00014,00008,00009,00012
00013,00011,00009,00011
00010,00007,00008,00011
00010,00008,00007,00007
00007,00006,00007,00008
00006,00005,00004,00006
