delta1,delta2,delta3,delta4
00001,00000,00002,00000
-0001,00000,00000,00000
00001,-0002,00002,00001
00003,00001,00002,00001
-0003,-0002,00002,00003
00002,-0001,00002,00002
00000,00000,00001,00000
00001,00003,00001,00000
00001,00003,00001,00001
00002,00002,00001,00002
00003,00001,00001,00000
00003,00002,00003,00003
00010,00005,00005,00008
00015,00014,00018,00018
00024,00024,00041,00036
00027,00027,00047,00042
00030,00027,00053,00045
00028,00030,00056,00048
00031,00026,00059,00050
00032,00033,00059,00050
00032,00029,00059,00050
00032,00031,00057,00049
00028,00028,00045,00041
00022,00020,00030,00030
00017,00015,00020,00019
00017,00013,00020,00019
00017,00012,00020,00019
00017,00011,00020,00019
00017,00013,00020,00019
00017,00008,00020,00019
00014,00008,00010,00012
00005,00008,00003,00010
00009,00008,00009,00007
00009,00008,00007,00009
00007,00008,00008,00008
00007,00008,00006,00010
00010,00006,00005,00006
00006,00005,00003,00003
00006,00008,00003,00004
00004,00004,00002,00001
00000,00002,00002,00002
00003,00002,00001,00001
00005,00003,00001,00002
00003,00003,00002,00002
00004,00002,-0001,00001
00001,00001,00000,00000
00003,00002,-0001,00002
00002,00000,00000,00001
00000,00000,00000,00001
00003,00003,00000,00001
00002,00000,00001,00002
00004,00003,00002,00001
00002,00001,00001,00002
-0001,-0001,-0002,-0002
00003,00001,00000,00001
