delta0,delta1,delta2,delta3,delta4
0004,-001,0005,0028,0034
0004,-001,0005,0028,0034
0004,0000,0007,0051,0066
0001,0001,0011,0054,0082
0001,0001,0011,0071,0102
0013,0010,0011,0078,0134
0013,0010,0013,0078,0134
0013,0010,0013,0078,0128
0013,0010,0013,0077,0124
0005,-004,0013,0049,0088
0005,-004,0013,0036,0045
0013,0007,0011,0030,0042
0013,0007,0011,0018,0024
0013,0007,0011,0018,0024
0013,0007,0011,0013,0012
0002,-008,0011,0013,0006
0002,-008,0011,0013,0006
0001,-010,0000,0004,-002
-003,-002,-003,-003,-010
-003,-002,-003,-003,-010
-003,-002,-007,-003,-010
-003,-006,-012,-009,-009
-003,-006,-012,-009,-009
-003,-006,-012,-009,-009
-004,-009,-012,-011,-016
-004,-009,-012,-011,-016
-004,-009,-012,-011,-016
-006,-007,-015,-012,-015
-006,-007,-015,-012,-015
-006,-007,-014,-012,-015
