delta0,delta1,delta2,delta3,delta4
0008,0001,0007,0023,0031
0008,0001,0007,0023,0031
0009,0003,0016,0030,0041
0009,0003,0016,0030,0041
0009,0003,0016,0030,0041
0013,0010,0016,0044,0059
0013,0010,0016,0044,0063
0013,0009,0016,0044,0065
0013,0009,0019,0064,0100
0013,0011,0019,0064,0100
0013,0011,0019,0064,0100
0011,0016,0018,0063,0097
0011,0016,0018,0063,0092
0011,0010,0018,0053,0071
0010,0006,0013,0044,0069
0010,0006,0013,0037,0044
0008,0006,0013,0021,0022
0006,0002,0007,0013,0016
0006,0002,0007,0013,0011
0004,0002,0007,0013,0011
0004,0004,0004,0001,0005
0004,0004,0004,0001,0005
0005,0004,0004,0001,0005
0001,0002,-001,0002,0003
0001,0002,-001,0002,0003
0001,0002,-001,0002,0003
0001,0000,-003,0000,0003
0001,0000,-003,0000,0003
0001,0000,-003,0000,0003
0000,-005,-003,-001,-005
