delta0,delta1,delta2,delta3,delta4
0005,0009,0012,0026,0031
0007,0010,0012,0026,0031
0008,0007,0020,0034,0042
0008,0007,0020,0034,0042
0008,0007,0021,0035,0045
0011,0011,0016,0041,0053
0011,0011,0016,0041,0054
0011,0011,0016,0041,0055
0011,0013,0020,0041,0059
0011,0013,0020,0041,0059
0011,0009,0020,0037,0055
0007,0009,0019,0033,0051
0007,0009,0019,0032,0044
0007,0004,0019,0022,0026
0005,0004,0011,0022,0023
0005,0004,0011,0018,0020
0004,0004,0011,0016,0015
0000,0001,0008,0010,0009
0000,0001,0008,0010,0009
0000,0001,0008,0010,0009
0000,0003,0009,0008,0008
0000,0003,0009,0008,0008
0000,0003,0009,0007,0008
-002,0001,0002,0002,0004
-002,0001,0002,0002,0004
-002,0001,0002,0002,0004
0000,0005,0000,0001,0001
0000,0005,0000,0001,0001
0001,0004,0000,0001,0001
0000,0001,0004,0003,0005
