delta0,delta1,delta2,delta3,delta4
0000,0001,0004,0023,0039
0001,0001,0005,0035,0086
0002,-001,0010,0054,0094
0002,-001,0010,0056,0119
0012,0010,0010,0056,0119
0012,0010,0007,0041,0088
0012,0010,0007,0041,0079
0012,0010,0007,0036,0075
0001,-002,0008,0022,0032
0001,-002,0008,0022,0028
0000,-002,0008,0022,0020
-005,-006,0002,0004,-004
-005,-006,0002,0004,-004
-005,-006,0002,0004,-004
-003,-007,-008,-008,-009
-003,-007,-008,-008,-009
-003,-007,-010,-008,-009
-003,-008,-010,-011,-014
-003,-008,-010,-011,-014
-003,-008,-012,-011,-014
-005,-009,-015,-013,-014
-005,-009,-015,-013,-014
-005,-009,-015,-013,-014
-005,-010,-009,-010,-018
-005,-010,-009,-010,-018
-005,-012,-009,-010,-018
-003,-008,-015,-013,-014
-003,-008,-015,-013,-014
-003,-008,-015,-013,-014
-004,-011,-012,-012,-015
