delta0,delta1,delta2,delta3,delta4
0007,0008,0022,0037,0047
0007,0008,0022,0037,0047
0010,0008,0021,0047,0065
0010,0008,0021,0053,0093
0010,0008,0021,0059,0136
-002,-004,0026,0074,0144
-002,-004,0026,0087,0188
-002,-004,0026,0087,0192
-002,-004,0024,0089,0192
0015,0008,0024,0081,0192
0015,0008,0024,0081,0135
0008,0004,0019,0034,0053
0008,0004,0019,0034,0046
0008,0004,0019,0034,0038
0008,0004,0014,0026,0020
0008,0004,0014,0026,0020
0008,0002,0014,0026,0020
-002,-008,0002,0006,-001
-002,-008,0002,0006,-001
-002,-008,0002,0006,-001
-002,-005,0000,0000,-003
-002,-005,0000,0000,-003
-002,-005,0000,0000,-003
0001,-004,-003,-004,-009
0001,-004,-003,-004,-009
0001,-004,-003,-004,-009
-005,-005,-004,-003,-008
-005,-005,-004,-003,-008
-005,-005,-004,-003,-008
-003,-006,-005,-004,-011
