delta0,delta1,delta2,delta3,delta4
0007,0000,0010,0032,0037
0007,0000,0010,0032,0037
0012,0002,0010,0054,0075
0012,0002,0010,0056,0083
0012,0002,0010,0056,0100
0013,0009,0017,0064,0121
0013,0009,0017,0064,0121
0013,0009,0017,0064,0115
0013,0009,0013,0055,0102
0006,0002,0013,0053,0081
0006,0002,0013,0038,0043
0010,0006,0015,0030,0042
0010,0006,0015,0020,0027
0010,0006,0014,0020,0027
0010,0006,0007,0015,0010
0005,-006,0007,0015,0008
0005,-006,0007,0014,0008
-002,-011,0002,0002,-004
-002,-011,0002,-001,-004
-002,-011,0002,-001,-004
-003,-006,-004,-002,-007
-003,-006,-004,-002,-007
-003,-006,-004,-002,-007
-002,-009,-004,-009,-006
-002,-008,-004,-009,-006
-002,-008,-004,-009,-006
-005,-008,-010,-006,-009
-003,-009,-010,-006,-009
-003,-009,-010,-006,-009
-003,-003,-011,-004,-013
