delta0,delta1,delta2,delta3,delta4
0011,0004,0012,0037,0066
0011,0004,0012,0037,0104
-002,-006,0016,0058,0112
-002,-006,0016,0058,0149
-002,-006,0016,0058,0167
-002,-006,0021,0071,0190
0010,0003,0021,0071,0167
0010,0003,0021,0071,0167
0008,-002,0020,0040,0073
0008,-002,0020,0040,0066
0008,-002,0020,0040,0057
0008,-002,0011,0028,0037
0008,-002,0011,0028,0037
0008,-002,0011,0028,0037
0003,-002,0009,0012,0003
0003,-002,0009,0012,0003
0003,-002,0009,0012,0003
0003,-005,0013,0008,-006
0003,-005,0013,0008,-006
0003,-005,0013,0008,-006
0001,-007,0003,0002,-010
0001,-007,0003,0002,-010
0001,-007,0003,0002,-010
-002,-001,-002,-004,-008
-002,-001,-002,-004,-008
-002,-001,-002,-004,-008
0002,-005,-006,-005,-004
0002,-005,-006,-005,-004
0002,-005,-006,-005,-004
-002,-002,-008,-007,-010
