delta0,delta1,delta2,delta3,delta4
0006,0003,0016,0031,0032
0006,0003,0016,0031,0032
0010,0005,0012,0040,0062
0010,0005,0012,0040,0064
0010,0005,0012,0040,0064
0011,0005,0014,0046,0076
0011,0005,0014,0046,0076
0011,0005,0014,0046,0076
0011,0002,0012,0037,0062
0011,0002,0012,0037,0062
0011,0002,0012,0037,0062
0003,0005,0009,0025,0023
0003,0005,0009,0025,0023
0003,0005,0009,0025,0023
0003,0001,0002,0008,0003
0003,0001,0002,0008,0003
0003,0001,0002,0008,0003
0001,0000,-002,0000,-010
0001,0000,-002,0000,-010
0001,0000,-002,0000,-010
0003,-006,-005,-005,-007
0003,-006,-005,-005,-007
0003,-006,-005,-005,-007
-002,-009,-005,-003,-013
-002,-009,-005,-003,-013
-002,-009,-005,-003,-013
0000,-007,-004,-003,-009
0000,-007,-004,-003,-009
0000,-007,-004,-003,-009
0001,-001,-010,-005,-013
