delta0,delta1,delta2,delta3,delta4
0005,-002,0015,0034,0038
0005,-002,0015,0034,0038
0008,0006,0013,0039,0055
0008,0006,0013,0039,0055
0008,0006,0013,0039,0055
0008,0002,0013,0044,0059
0008,0002,0013,0044,0059
0008,0002,0013,0044,0059
0005,0004,0016,0043,0057
0005,0004,0016,0043,0057
0005,0004,0016,0043,0057
0007,0004,0007,0033,0034
0007,0004,0007,0033,0034
0007,0004,0007,0033,0034
0004,-002,0008,0016,0014
0004,-002,0008,0016,0014
0004,-002,0008,0016,0014
0000,-001,0003,0004,0003
0000,-001,0003,0004,0003
0000,-001,0003,0004,0003
-005,-006,-004,0000,-001
-005,-006,-004,0000,-001
-005,-006,-004,0000,-001
-001,-005,0000,-001,-011
-001,-005,0000,-001,-011
-001,-005,0000,-001,-011
-001,-004,-005,-004,-014
-001,-004,-005,-004,-014
-001,-004,-005,-004,-014
-006,-007,-004,-003,-010
