delta0,delta1,delta2,delta3,delta4
0006,0005,0011,0032,0043
0006,0005,0011,0032,0043
0007,0003,0018,0045,0064
0007,0003,0018,0045,0064
0007,0003,0018,0045,0064
0008,0002,0010,0048,0077
0008,0002,0010,0049,0077
0008,0002,0010,0049,0077
0006,0008,0019,0052,0097
0006,0006,0019,0052,0097
0006,0006,0019,0052,0097
0006,0002,0016,0038,0055
0006,0002,0016,0038,0050
0006,0002,0016,0038,0046
0004,0002,0010,0015,0015
0004,0002,0010,0015,0015
0004,0002,0010,0015,0015
0003,-002,-001,0006,0002
0003,-002,-001,0006,0002
0003,-002,-001,0006,0002
-003,-004,-001,0001,-004
-003,-004,-001,0001,-004
-003,-004,-001,0001,-004
-003,-004,-001,-001,-007
-003,-004,-001,-001,-007
-003,-004,-001,-001,-007
-001,-004,-005,-002,-005
-002,-004,-005,-002,-005
-002,-004,-005,-002,-005
-002,-003,-005,-005,-011
