delta0,delta1,delta2,delta3,delta4
0014,0008,0016,0034,0051
0014,0008,0016,0034,0058
0011,0008,0023,0051,0077
0011,0008,0023,0057,0108
0022,0019,0023,0057,0128
0022,0019,0024,0079,0147
0022,0019,0024,0082,0166
0022,0019,0024,0082,0168
0015,0004,0029,0093,0184
0015,0004,0030,0093,0169
0015,0004,0030,0093,0169
0007,0007,0024,0050,0089
0007,0007,0024,0048,0069
0018,0010,0024,0048,0065
0018,0010,0016,0031,0033
0018,0010,0016,0031,0033
0018,0010,0016,0031,0033
0008,-003,0012,0017,0015
0008,-003,0012,0017,0015
0008,-003,0012,0017,0015
0003,-004,0006,0007,0001
0003,-004,0006,0007,0001
0003,-004,0006,0007,0001
0000,-002,0006,0007,0001
0000,-002,0006,0007,0001
0000,-002,0006,0007,0001
0002,-003,0007,0004,-003
0002,-003,0007,0004,-003
0002,-003,0007,0004,-003
0001,-002,0003,0005,-007
