delta0,delta1,delta2,delta3,delta4
0007,0005,0015,0026,0031
0007,0005,0018,0027,0031
0007,0006,0014,0031,0038
0007,0006,0014,0031,0038
0007,0006,0014,0031,0038
0009,0007,0014,0034,0048
0009,0007,0014,0034,0048
0009,0007,0014,0034,0048
0008,0007,0020,0040,0055
0007,0007,0020,0040,0055
0007,0007,0019,0040,0055
0009,0006,0019,0040,0062
0009,0006,0019,0040,0062
0009,0006,0020,0040,0062
0013,0007,0017,0040,0054
0013,0007,0017,0040,0054
0012,0008,0017,0036,0047
0007,0008,0011,0033,0044
0007,0008,0011,0026,0032
0007,0006,0011,0019,0017
0007,0005,0009,0016,0015
0007,0005,0009,0014,0009
0007,0005,0008,0010,0009
0002,0000,0008,0006,0008
0002,0000,0008,0006,0008
0002,0000,0008,0006,0008
0000,0001,0002,0004,0003
0000,0001,0003,0004,0003
0000,0001,0003,0004,0003
0000,0001,0005,0005,0004
