delta0,delta1,delta2,delta3,delta4
0010,0006,0014,0028,0038
0010,0006,0014,0028,0038
0008,0008,0015,0039,0060
0008,0008,0015,0043,0067
0008,0008,0015,0043,0079
0013,0010,0020,0057,0104
0013,0010,0020,0057,0104
0013,0010,0020,0061,0105
0013,0010,0016,0058,0101
0013,0010,0016,0058,0096
0013,0005,0016,0034,0061
0013,0005,0018,0033,0049
0013,0005,0018,0033,0037
0013,0005,0018,0026,0034
0013,0005,0015,0021,0023
0013,0004,0015,0021,0019
0009,0004,0015,0016,0011
0004,-003,0009,0015,0006
0004,-003,0009,0003,-001
0004,-003,0007,0003,-001
0004,0005,0001,0002,0002
0004,0005,0001,0002,0002
0007,0005,0001,0002,0002
0006,0005,0003,0000,0000
0006,0005,0003,0000,0000
0005,0002,0003,0000,0000
0003,0002,0003,0001,0000
0003,0002,0003,0001,0000
0003,0002,0003,0002,0000
0002,0003,0005,0002,0005
