delta0,delta1,delta2,delta3,delta4
0006,0002,0015,0040,0048
0006,0002,0015,0040,0065
0006,0007,0013,0048,0089
0006,0007,0013,0048,0108
0020,0016,0013,0048,0120
0020,0016,0014,0062,0138
0020,0016,0014,0062,0138
0020,0016,0014,0062,0138
0006,0005,0016,0044,0106
0006,0005,0016,0044,0091
0006,0005,0016,0044,0081
0009,-003,0012,0025,0024
0009,-003,0012,0025,0024
0009,-003,0012,0025,0023
0009,-003,0010,0020,0014
0009,-003,0010,0020,0014
0009,-003,0010,0020,0014
0004,-008,0009,0007,-004
0004,-008,0009,0007,-004
0004,-008,0009,0007,-004
0000,-008,-001,0001,-006
0000,-008,-001,0001,-006
0000,-008,-001,0001,-006
-001,0000,-005,-004,-009
-001,0000,-005,-004,-009
-001,0000,-005,-004,-009
0001,-007,-001,-004,-012
0001,-007,-001,-004,-012
0001,-007,-001,-004,-012
0000,-001,-007,-003,-010
