delta0,delta1,delta2,delta3,delta4
0003,-002,0014,0028,0032
0003,-002,0014,0028,0032
0006,0000,0014,0035,0042
0006,0000,0014,0035,0042
0006,0000,0014,0035,0042
0002,0001,0017,0045,0063
0002,0001,0017,0045,0067
0002,0001,0017,0045,0080
0008,0005,0010,0063,0101
0008,0005,0010,0063,0114
0008,0005,0010,0063,0114
0008,0005,0018,0057,0111
0008,0005,0018,0057,0101
0008,0005,0018,0057,0101
0005,-006,0014,0035,0050
0005,-006,0014,0035,0050
0005,-006,0014,0035,0050
0005,-006,0012,0029,0034
0005,-006,0012,0029,0034
0005,-006,0012,0029,0034
0004,-007,0010,0015,0005
0004,-007,0010,0015,0005
0004,-007,0010,0015,0005
0003,-006,0005,0002,-006
0003,-006,0005,0002,-006
0003,-006,0005,0002,-006
-002,-004,-004,0002,-006
-002,-004,-004,0002,-006
-002,-004,-004,0002,-006
-006,-006,-001,-001,-010
