delta0,delta1,delta2,delta3,delta4
0013,0009,0014,0029,0031
0011,0011,0014,0029,0031
0009,0010,0019,0038,0048
0009,0010,0019,0042,0056
0009,0010,0018,0042,0057
0011,0012,0017,0052,0075
0011,0012,0017,0052,0075
0011,0011,0017,0052,0069
0010,0011,0020,0049,0066
0010,0011,0020,0049,0053
0010,0011,0018,0032,0033
0007,0007,0016,0029,0032
0007,0007,0016,0024,0024
0007,0007,0013,0020,0019
0007,0008,0012,0011,0009
0007,0008,0012,0011,0009
0007,0006,0008,0008,0008
0002,0006,0002,0004,0002
0002,0006,0002,0004,0002
0002,0006,0002,0004,0002
0001,0001,0004,0002,-001
0001,0002,0004,0002,-001
0001,0002,0004,0002,-001
0004,0003,0002,0002,0002
0004,0003,0002,0002,0002
0005,0003,0002,0002,0002
0004,0003,0001,0002,0002
0004,0003,0001,0002,0002
0004,0003,0001,0002,0002
0001,0003,0001,0002,0000
