delta0,delta1,delta2,delta3,delta4
0004,0006,0017,0032,0033
0004,0006,0017,0032,0033
0005,0010,0014,0038,0056
0005,0010,0014,0038,0057
0005,0010,0014,0038,0057
0007,0004,0017,0042,0054
0007,0004,0017,0042,0054
0007,0004,0017,0042,0054
0006,0006,0015,0036,0044
0006,0006,0015,0036,0044
0006,0006,0015,0036,0044
0003,0006,0015,0027,0025
0003,0006,0015,0027,0025
0003,0006,0015,0027,0025
0003,0000,0003,0011,0007
0003,0000,0003,0011,0007
0003,0000,0003,0011,0007
0003,-002,0002,0004,-002
0003,-002,0002,0004,-002
0003,-002,0002,0004,-002
0000,-002,-003,-003,-004
0000,-002,-003,-003,-004
0000,-002,-003,-003,-004
0001,-005,-004,-002,-005
0001,-005,-004,-002,-005
0001,-005,-004,-002,-005
0002,-003,-005,-003,-006
0002,-003,-005,-003,-006
0002,-003,-005,-003,-006
-002,0000,-001,-001,-008
