delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-001,0000,0001,0001,0001,0002,-002,0000,-002
-001,0000,0001,0001,0002,0002,-002,0000,0001
-001,0000,0001,0000,0002,0001,-001,-001,0001
-001,0000,0001,0000,0001,0002,-001,-001,0000
0000,-001,0001,0001,0000,0001,-001,-001,0000
0000,-001,0000,0001,0000,0001,-002,0000,0000
0000,-001,0000,-001,-001,0001,-002,0000,0002
0001,-001,0002,-001,0000,0002,0001,0000,0002
0001,0000,0002,0001,0002,0002,0001,0002,0003
0001,0000,0003,0002,0002,0002,0001,0003,0003
0001,0001,0002,0002,0004,0002,0005,0009,0004
0002,0002,0003,0003,0004,0005,0005,0013,0010
0003,0003,0004,0006,0008,0005,0011,0019,0010
0004,0005,0005,0012,0015,0006,0011,0019,0011
0004,0008,0005,0018,0028,0010,0009,0017,0011
0009,0013,0005,0019,0030,0011,0004,0013,0006
0009,0013,0005,0019,0030,0011,0004,0013,0006
0009,0013,0005,0019,0029,0011,0004,0013,0006
0009,0013,0005,0019,0028,0011,0004,0013,0006
0009,0013,0005,0019,0027,0011,0004,0013,0006
0009,0013,0005,0019,0027,0011,0004,0013,0006
0018,0026,0009,0014,0025,0011,0003,0007,0005
0018,0026,0011,0010,0019,0007,0003,0003,0001
0018,0025,0011,0010,0019,0007,0003,0003,0001
0018,0024,0011,0010,0012,0007,0003,0003,0001
0018,0024,0011,0010,0012,0007,0003,0003,0001
0018,0024,0011,0010,0012,0007,0003,0003,0001
0018,0024,0011,0010,0012,0007,0003,0003,0001
0018,0024,0011,0010,0009,0007,0003,0003,0001
0006,0019,0011,0005,0006,0007,0003,0001,0002
0004,0012,0005,0002,0004,0004,0002,0001,0002
0004,0008,0005,0002,0002,0004,-001,0001,0001
0000,0004,0004,0002,0001,0004,0001,0001,0000
0000,0002,0005,0001,0002,0004,-001,-001,0000
0000,0002,0004,0001,0002,0003,-001,-002,0000
0000,0001,0004,0001,0002,0002,-001,-002,0000
0000,0001,0003,0002,0001,0003,-002,-001,0000
0000,0001,0003,0002,0000,0002,-002,0000,0001
-001,0000,0003,0002,0001,0004,-002,0000,0001
-002,0000,0003,0002,0001,0004,0000,0000,0000
-002,0000,0002,0002,0001,0004,0000,0000,0000
-001,-002,0002,0002,0001,0003,0000,0000,-001
0000,-001,0001,0002,0001,0001,0000,0000,0001
0000,-001,0002,0001,0000,0001,0000,0000,0000
0000,-001,0001,0001,0000,0002,0000,-001,0000
-001,-001,0002,0001,0000,0003,0000,-001,0000
-001,-001,0001,0001,0001,0002,0000,-002,0000
-001,-001,0002,0001,0000,0002,-001,0000,0000
0000,0000,0003,0002,0000,0002,-001,0000,0000
0001,0001,0003,0004,0000,0004,0001,0000,0002
0001,0001,0003,0004,-001,0004,0001,0000,0002
0000,0000,0003,0004,0001,0002,-001,-001,0001
-002,0000,0002,0002,0001,0002,-001,0000,0001
0000,0001,0002,0002,0001,0001,0000,-001,0000
-001,0001,0002,0002,0001,0003,0000,0001,0000
