delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0002,0000,0001,0000,0001,0000,0001,0000,0001
0002,0000,0002,0000,0000,0000,0001,0000,-003
0001,0000,0002,0000,0001,0000,0001,0000,-003
0000,0000,-001,0002,0001,0000,0002,0001,0001
0000,0000,-001,0002,0001,0000,0002,0002,0002
0000,0001,-001,0003,0001,0000,0001,0001,0002
0000,0001,0004,0003,0002,0000,0001,0002,-001
0000,0001,0004,0003,0002,0000,0002,0002,-001
0000,0001,0000,0000,0002,0003,0003,0003,0004
0000,0001,0000,0000,0001,0001,0004,0003,0004
0000,0001,0002,0001,0003,0003,0005,0004,0005
0001,0001,0003,0003,0004,0002,0005,0005,0005
0000,0002,0002,0004,0005,0004,0006,0009,0006
0003,0002,0002,0006,0008,0004,0011,0015,0006
0003,0002,0002,0006,0009,0005,0016,0022,0007
0003,0006,0002,0011,0017,0006,0016,0022,0007
0004,0007,0003,0021,0028,0006,0015,0020,0007
0005,0010,0003,0027,0041,0006,0008,0013,0007
0005,0010,0003,0027,0043,0006,0008,0013,0007
0005,0010,0003,0025,0043,0006,0008,0013,0007
0005,0010,0003,0022,0042,0006,0008,0013,0007
0005,0010,0003,0022,0042,0006,0008,0013,0007
0005,0010,0003,0022,0038,0006,0008,0013,0007
0026,0031,0005,0011,0029,0006,0002,0006,0005
0026,0042,0005,0005,0018,0006,0002,0003,0002
0018,0042,0005,0005,0018,0006,0002,0003,0002
0013,0041,0005,0005,0011,0006,0002,0003,0002
0013,0035,0005,0005,0011,0006,0002,0003,0002
0013,0029,0005,0005,0010,0006,0002,0003,0002
0013,0025,0005,0005,0008,0006,0002,0003,0002
0013,0025,0005,0005,0007,0006,0002,0003,0002
0005,0019,0005,0003,0006,0005,0002,0002,0002
0003,0009,0004,0002,0004,0002,0000,0002,0000
0003,0008,0004,0002,0004,0002,0000,0002,0000
0003,0004,0004,0002,0004,0002,0000,0002,0000
0003,0004,0004,0002,0004,0002,0000,0002,0000
0003,0005,0004,0002,0004,0002,0000,0002,0000
0003,0005,0004,0002,0004,0002,0000,0002,0000
0001,0004,0004,0001,0004,0002,0001,0001,0000
0001,0003,0004,0001,0004,0004,0001,0001,0001
0001,0002,0003,0001,0002,0002,0000,0000,0001
0001,0002,0002,0002,0001,0000,-001,0000,0002
0001,0000,0003,0001,0001,0000,-001,0000,0000
0000,0000,0001,0000,0003,0001,0000,0002,0000
-001,0000,0002,0000,0003,0001,0000,0000,0000
-001,0000,0001,0002,0002,0002,0001,0001,0001
-001,0001,0000,0002,0002,0002,0001,0001,0001
0000,0001,0000,0002,0002,0000,0002,0001,0000
0000,0001,0001,0002,0002,0000,0001,0001,0000
0000,0001,0005,0002,0001,0002,0002,0000,0000
0001,0001,0004,0002,0001,0002,0001,0001,-001
0000,0002,0004,0001,0001,0002,0002,0001,-001
0000,0001,0002,0001,0001,0000,0001,0001,0000
0000,0000,0002,-001,0000,0000,0000,0001,0001
-001,0000,0002,0001,0001,0000,0000,0001,0002
