delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0000,0001,0001,0002,0001,0001,0002,0001
0001,0001,0001,0002,0002,0002,0001,0002,0001
0000,0001,0000,0002,0001,0002,0001,0002,0001
0000,0001,0001,0002,0000,0002,0001,0002,0002
-001,0000,0003,0002,0001,0002,0001,0002,0002
-001,0000,0003,0002,0000,0001,0001,0002,0002
-001,0000,0002,0002,0000,0000,0001,0002,0002
0001,0000,0001,0002,0000,0000,0001,0002,0002
0001,0000,0002,0005,0002,0000,0003,0002,0004
0001,0000,0002,0005,0003,0001,0003,0004,0004
0001,0001,0003,0002,0004,0001,0004,0005,0004
-001,0001,0002,0002,0004,0002,0004,0007,0005
0001,0001,0003,0002,0004,0002,0005,0008,0007
0002,0003,0002,0002,0004,0002,0008,0013,0008
0002,0004,0003,0005,0006,0005,0010,0024,0009
0003,0005,0003,0007,0013,0006,0018,0028,0010
0005,0005,0006,0011,0019,0006,0019,0028,0010
0005,0005,0006,0011,0019,0006,0019,0028,0010
0005,0005,0006,0011,0019,0006,0019,0026,0010
0005,0005,0006,0011,0019,0006,0019,0024,0010
0005,0005,0006,0011,0019,0006,0019,0021,0010
0005,0010,0006,0017,0038,0008,0007,0013,0010
0008,0017,0004,0017,0038,0009,0005,0007,0009
0008,0017,0004,0017,0031,0009,0005,0007,0009
0008,0017,0004,0017,0030,0009,0005,0007,0009
0008,0017,0004,0017,0028,0009,0005,0007,0009
0008,0017,0004,0017,0026,0009,0005,0007,0009
0008,0017,0004,0017,0024,0009,0005,0007,0009
0008,0027,0008,0006,0012,0007,0003,0002,0005
0008,0027,0008,0000,0008,0007,0001,0001,0005
0008,0025,0008,0000,0008,0007,0001,0001,0005
0008,0023,0008,0000,0007,0007,0001,0001,0005
0008,0023,0008,0000,0007,0007,0001,0001,0005
0008,0023,0008,0000,0007,0007,0001,0001,0005
0008,0023,0008,0000,0005,0007,0001,0001,0005
0003,0011,0007,0000,0003,0006,0002,0001,0003
0001,0004,0005,0002,0003,0004,0002,0001,0002
0000,0004,0005,0002,0003,0006,0002,0001,0002
0000,0003,0005,0000,0003,0003,0001,0001,0002
0000,0002,0004,0000,0001,0002,0002,0000,0000
0000,0002,0002,0000,0001,0002,0002,0001,0000
0000,0001,0002,0001,0002,0002,0002,0000,0000
0000,0001,0002,0002,0003,0003,0002,0000,0000
0000,0001,0002,0002,0002,0003,0002,0000,0000
0000,0001,0004,0002,0002,0002,0002,0000,0000
0000,0000,0004,0000,0002,0001,0002,0000,0001
0002,0000,0003,0000,0002,0000,0001,0000,0001
0002,0000,0003,0000,0000,-001,0001,0000,0001
0001,0000,0003,0002,0000,-001,0001,0000,0001
0001,0000,0002,0002,0000,0001,0000,0000,0001
0001,0002,0002,0002,0001,0001,0000,0001,0002
0000,0002,0001,0000,0001,0002,0001,0001,0000
0000,0002,0001,0000,0001,0002,0001,0001,0002
0000,0001,0001,0000,0001,0002,0001,0001,0001
0000,0001,0000,0000,0001,0001,0001,0001,0001
