delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0000,-002,-003,-002,0000,-004,-003,0000
0000,0000,-001,-003,-002,-001,-001,-002,-001
0000,0000,0000,-002,-002,0000,-001,-001,-001
0001,0000,0000,-002,-002,-001,-001,-001,-001
0001,-001,0000,-002,-002,0000,-001,-001,-001
0001,-001,-002,-001,-002,0000,-003,-001,-001
0001,-001,-002,-001,-002,0000,-003,0000,0000
0000,0000,-002,-001,-001,0000,-002,0000,0000
0001,0000,-001,-002,-001,0000,0000,0001,0000
0001,0000,0000,-002,0000,0000,0000,0004,0000
0002,0000,0002,0000,0003,0001,0003,0010,0000
0002,0001,0002,0000,0003,0002,0003,0010,0004
0004,0002,0002,0003,0009,0003,0005,0013,0004
0005,0006,0001,0005,0014,0004,0006,0019,0003
0005,0007,0003,0005,0020,0005,0007,0019,0003
0005,0012,0003,0008,0025,0005,0006,0018,0003
0007,0016,0003,0010,0028,0003,0003,0013,0003
0007,0016,0003,0010,0030,0003,0003,0013,0003
0007,0016,0003,0010,0030,0003,0003,0013,0003
0007,0016,0003,0010,0032,0003,0003,0013,0003
0007,0016,0003,0010,0032,0003,0003,0013,0003
0007,0016,0003,0010,0032,0003,0003,0013,0003
0011,0026,0004,0007,0028,0003,0002,0002,-001
0014,0034,0004,0004,0014,0000,0001,-001,-001
0014,0037,0004,0004,0014,0000,0001,-001,-001
0014,0040,0004,0004,0009,0000,0001,-001,-001
0014,0040,0004,0004,0009,0000,0001,-001,-001
0014,0036,0004,0004,0006,0000,0001,-001,-001
0014,0031,0004,0004,0004,0000,0001,-001,-001
0014,0031,0004,0004,0003,0000,0001,-001,-001
0009,0019,0000,0000,0002,0000,0000,-001,-001
0005,0007,0000,0000,0001,-002,-002,0000,-002
0005,0005,0000,0000,0001,-002,-002,0000,-002
0005,0005,0000,0000,0001,-002,-002,0000,-002
0005,0003,0000,0000,0001,-002,-002,0000,-002
0005,0004,0000,0000,0001,-002,-002,0000,-002
0005,0001,0000,0000,0001,-002,-002,0000,-002
0002,0002,0000,-002,-001,-002,0000,0000,-002
0002,0002,-001,-002,-001,-001,0000,0000,-003
0000,0002,-001,-001,0000,0001,0000,0000,-003
0001,-001,-001,-001,0000,0001,-002,-002,-002
0000,-001,-001,0000,0000,0002,-003,-002,-001
0001,-001,-001,0000,-001,-001,-003,-001,-001
0000,-001,-001,0000,-001,-001,-003,-001,0000
0004,0000,-001,-002,-001,-001,-002,-002,-001
0001,0000,-001,-003,-002,-001,-002,-002,-001
0001,0000,-001,-003,-002,-001,-003,-001,-001
0000,0000,-001,-003,-002,-002,-003,-001,-001
0000,-001,0000,-003,-002,-002,-003,-001,-002
0000,-001,-001,-003,-002,-002,-002,-001,-002
0001,0001,0000,-003,-002,0000,-002,-001,-001
-001,0001,-001,-003,-002,0000,-002,-001,-001
-001,0000,0000,-003,-002,-004,-004,-001,-001
-001,-001,0000,-003,-002,-004,-004,-001,-002
-001,-001,0000,-002,-002,-004,-003,-001,-002
