delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0001,-001,0000,0001,0002,-001,0000,0001
0001,0001,0000,0000,0001,0001,0000,0000,0002
0000,-002,0000,0000,0001,0001,0001,0000,0002
0001,0000,0001,0001,0002,0001,0001,0001,0002
0001,0000,0000,0001,0002,0001,0001,0001,0003
0002,0000,0000,0002,0002,0001,0002,0002,0002
0002,0000,0000,0002,0001,0001,0001,0001,0004
0002,0000,0000,0002,0001,0004,0002,0002,0004
0002,0001,0000,0002,0002,0004,0001,0002,0004
0001,0001,0000,0002,0004,0004,0003,0003,0005
0002,0001,0002,0003,0004,0004,0004,0003,0006
0002,0001,0002,0003,0004,0004,0005,0006,0008
0002,0001,0002,0003,0004,0003,0006,0007,0010
0003,0001,0002,0003,0006,0007,0012,0013,0013
0004,0002,0002,0007,0010,0007,0021,0019,0014
0007,0005,0002,0015,0017,0010,0021,0019,0014
0008,0008,0004,0026,0027,0011,0015,0016,0012
0011,0012,0007,0026,0031,0013,0005,0009,0010
0011,0012,0007,0021,0031,0013,0005,0009,0010
0011,0012,0007,0017,0029,0013,0005,0009,0010
0011,0012,0007,0017,0025,0013,0005,0009,0010
0011,0012,0007,0017,0023,0013,0005,0009,0010
0011,0019,0007,0007,0014,0010,0002,0006,0004
0010,0019,0008,0002,0006,0007,0001,0000,0004
0003,0009,0008,0002,0005,0006,0001,-001,0004
0003,0005,0005,0001,0005,0005,0001,-001,0001
0003,0004,0004,0001,0002,0003,0002,0000,0000
0004,0002,0003,0001,0001,0003,0002,0000,-001
0002,0002,0002,0001,0001,0003,0002,0000,-001
0002,0001,0001,0001,0002,0003,0002,0000,0000
0002,-001,0001,0002,0002,0003,0002,0000,0000
0002,-001,0001,0000,0001,0000,0002,0000,0002
0002,-001,0001,0001,0000,0000,0002,0000,-001
0002,0001,0001,-001,0001,0001,0002,0000,0000
0003,0001,0001,0001,0001,0001,0001,-001,0000
0002,0001,0000,-001,0001,0001,0000,-001,0000
0001,0001,0001,0001,0000,0001,0000,-001,0000
0001,0001,0000,0001,-001,0002,0001,0000,0000
0001,0002,0000,0001,-001,0002,0002,0000,0000
0001,0001,0000,0001,0001,0002,0002,0001,0000
0001,0000,0000,0001,0001,0001,0002,0001,-001
0000,0000,0001,0001,0001,-002,0002,0000,0000
0001,-001,0001,0000,0000,-002,0002,-001,-001
0001,-001,0000,0000,0001,-001,0002,0000,0000
0002,-001,0000,0001,0001,0001,0002,0000,0000
0001,0000,0001,0001,0001,0000,0001,0000,0000
0002,0000,0001,0000,0002,0000,0003,0000,0001
0001,0000,0000,0000,0001,0000,0001,0000,-001
0001,0000,-001,-001,0001,0001,0003,0000,0001
0001,0000,-001,0001,0000,0002,0002,0000,0000
0001,-001,0002,0001,0000,0001,0002,-001,0000
0001,-001,0002,0001,0000,0001,0002,-001,0000
0001,-001,0000,0001,0000,0001,0002,-001,0000
0001,-001,-001,0001,0001,0001,0001,0000,0001
0001,0000,-001,0001,0001,0001,0001,0000,0001
