delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0002,0001,0002,0002,0000,0001,0002,0000,0000
0001,0001,0000,0001,0000,0001,0001,0000,0002
0001,0001,0000,0000,0001,0000,0001,0000,0002
0001,0001,0000,0000,0001,0001,0001,0001,0002
0002,0001,0001,0000,0001,0001,0001,0000,0001
0002,0001,0001,0002,0001,0001,0001,0000,0001
0001,0002,0001,0002,0002,-001,0001,0000,0000
0001,0002,0002,0002,0002,-001,0001,0001,0000
0001,0002,0002,0003,0002,0002,0001,0002,0002
0001,0002,0003,0003,0002,0002,0000,0003,0005
0001,0003,0001,0003,0002,0002,0000,0004,0004
0001,0003,0001,0003,0004,0004,0000,0005,0005
0002,0004,0001,0005,0007,0005,0007,0010,0005
0004,0005,0002,0005,0011,0005,0008,0014,0007
0005,0009,0004,0009,0021,0007,0008,0014,0007
0006,0015,0005,0010,0021,0007,0005,0011,0004
0009,0019,0006,0009,0021,0007,0004,0008,0003
0009,0019,0006,0006,0018,0007,0002,0004,0003
0004,0017,0007,0005,0009,0004,0002,0003,0002
0004,0014,0007,0004,0007,0004,0001,0001,0002
0001,0012,0007,0003,0005,0003,0001,0000,0002
0001,0005,0002,0002,0004,0003,0001,0000,0002
0001,0005,0002,0001,0003,0002,0001,0001,0002
0001,0002,0002,0002,0001,0002,0000,0001,0001
0001,0002,0002,0002,0001,-001,0000,0001,0002
0002,0003,0002,0002,0002,-001,0000,0001,0002
0002,0003,0001,0002,0002,0000,0000,0002,0003
0002,0002,0001,0002,0002,0002,0000,0001,0003
0000,0001,0001,0002,0001,0002,0002,0001,0000
0000,0001,0000,0002,0001,0002,0002,0001,0000
0000,0001,0000,0002,0002,0002,0002,0000,0000
0001,0001,0000,0002,0002,0000,0002,0000,0001
0002,0001,-001,0002,0002,0000,0002,0000,0001
0001,0002,0002,0002,0002,0000,0002,0000,0001
0002,0001,0000,0003,0002,0001,0001,0000,0000
0001,0000,0000,0003,0002,0001,0001,0000,-001
0001,0000,0000,0003,0001,0001,0001,0000,-001
0001,0002,0001,0003,0000,0001,0001,0001,0001
-001,0002,0002,0003,0001,0000,0001,0002,0001
0001,0000,0001,0003,0000,0000,0001,0002,0001
0001,0000,0002,0001,0000,0000,0001,0001,0000
0001,0001,0001,0002,0000,0002,0001,0001,0000
0001,0001,0001,0002,0000,0000,0001,0001,0000
0002,0001,0000,0002,0000,0002,0001,0001,0001
0002,0000,-002,0002,0001,-001,0000,0001,0001
0002,0000,-002,0001,0001,0001,0000,0000,0001
0001,0001,0001,0002,0001,0000,0000,0000,0000
0001,0001,0001,0002,0001,0000,0001,0000,0000
0001,0001,0001,0002,0002,0000,0001,0000,0000
0001,0001,0001,0002,0001,0001,0001,0002,0002
0001,0000,0000,0002,0001,0001,0001,0000,0003
0001,0001,0001,0002,0001,0001,0000,0001,0003
0000,0001,0002,0000,0002,0001,0000,0000,0001
0000,0001,0002,0000,0002,0001,0001,0001,0001
0000,0001,-001,0000,0001,0001,0001,0002,0001
