delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0001,0002,-001,0000,-001,0001,0001,0000
-001,0001,0001,-001,0000,-001,0001,0001,0000
-001,0000,0001,-001,0000,0000,0001,0002,-001
-001,0000,0001,0000,0001,0000,0001,0001,-001
0000,0000,0000,0000,0001,0000,0000,0001,-001
0002,0000,0001,0000,-001,0000,0001,0000,0000
0000,0000,-001,-001,-001,0000,0000,-001,-001
0000,0000,0001,0000,-001,0000,0000,-001,0000
0000,0000,-001,-001,0000,0000,0000,0000,0002
0001,0000,0002,0000,0000,0000,0001,0002,0002
0001,0000,0000,-001,0001,0001,0002,0003,0003
0002,0000,0003,0000,0001,0002,0002,0008,0005
0001,0001,0000,0001,0004,0003,0003,0013,0006
0002,0002,0000,0003,0007,0003,0008,0018,0008
0002,0005,0000,0003,0014,0005,0008,0023,0011
0002,0008,0002,0009,0025,0006,0008,0023,0011
0007,0010,0006,0012,0029,0010,0008,0022,0010
0007,0010,0006,0012,0032,0010,0008,0022,0010
0007,0010,0006,0012,0035,0010,0008,0022,0010
0007,0010,0006,0012,0035,0010,0008,0022,0010
0007,0010,0006,0012,0034,0010,0008,0022,0010
0007,0010,0006,0012,0034,0010,0008,0022,0010
0007,0027,0008,0008,0033,0014,0002,0014,0009
0009,0032,0010,0006,0032,0015,0001,0010,0005
0009,0034,0010,0006,0032,0015,0001,0010,0005
0009,0034,0010,0006,0032,0015,0001,0010,0005
0009,0036,0010,0006,0032,0015,0001,0010,0005
0009,0033,0010,0006,0032,0015,0001,0010,0005
0009,0033,0010,0006,0032,0015,0001,0010,0005
0003,0032,0019,0001,0020,0012,0001,0004,0001
0002,0032,0019,0001,0011,0011,0000,0001,0001
0002,0029,0019,0000,0008,0008,0000,0001,0001
0002,0029,0019,0000,0005,0008,0000,0001,0001
0002,0029,0019,0000,0005,0008,0000,0001,0001
0002,0029,0019,0000,0004,0008,0000,0001,0001
0002,0029,0019,0000,0004,0008,0000,0001,0001
0002,0029,0019,0000,0004,0008,0000,0001,0001
0000,0015,0014,0000,0004,0008,-001,0000,0001
-002,0011,0014,-001,0000,0003,-001,0000,0000
-002,0011,0014,-001,0000,0003,-001,0000,0000
-002,0010,0014,-001,0000,0003,-001,0000,0000
-002,0009,0014,-001,0000,0003,-001,0000,0000
-002,0009,0014,-001,0000,0003,-001,0000,0000
-002,0009,0014,-001,0000,0003,-001,0000,0000
-001,0011,0012,-001,0002,0003,-002,0000,0000
-001,0008,0011,0000,0002,0004,-002,-001,0000
0000,0007,0011,0000,0002,0002,0000,-001,0000
0001,0006,0009,0001,0002,0004,0000,0001,0000
0000,0005,0008,0000,0002,0005,0000,0001,-001
0002,0005,0006,-001,0003,0005,0001,0003,0001
0001,0004,0006,-001,0001,0005,0000,0001,0004
0001,0004,0005,-001,0001,0005,0000,0001,0004
0000,0003,0004,0000,0001,0005,-001,0001,0001
0000,0003,0004,0000,0001,0004,-001,0001,0001
0000,0003,0004,0001,0001,0002,0000,0001,-001
