delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0001,0001,0002,0001,0001,-001,0000,0001
0002,0001,0001,0003,0001,0002,-001,0000,0001
0002,0002,0001,0002,0001,0002,0001,0000,0003
0001,0002,0001,0002,0001,0000,0002,0002,0003
0001,0002,0001,0002,0001,0000,0002,0002,0001
0000,0002,0001,0001,0001,0000,0002,0001,0001
0000,0002,0001,0000,0002,0003,0000,0001,0001
0000,0002,0000,0000,0002,0003,0000,0000,0002
0001,0003,0001,0001,0002,0002,0002,0001,0003
0001,0001,-001,0001,0001,0000,0002,0002,0003
0001,0001,0002,0000,0002,0001,0002,0003,0004
0002,0001,0002,0000,0002,0001,0003,0006,0005
0003,0001,0002,0003,0004,0002,0003,0011,0005
0003,0002,0002,0004,0004,0005,0003,0016,0006
0003,0004,0002,0006,0011,0005,0009,0021,0012
0004,0007,0002,0008,0021,0008,0009,0021,0012
0004,0011,0004,0012,0033,0008,0007,0020,0011
0007,0020,0006,0013,0033,0011,0007,0016,0011
0007,0020,0006,0013,0033,0011,0007,0016,0011
0007,0020,0006,0013,0032,0011,0007,0016,0011
0007,0020,0006,0013,0031,0011,0007,0016,0011
0007,0020,0006,0013,0031,0011,0007,0016,0011
0007,0020,0006,0013,0027,0011,0007,0016,0011
0007,0028,0010,0007,0023,0011,0002,0007,0005
0005,0028,0013,0003,0016,0012,-002,0003,0004
0005,0025,0013,0003,0016,0012,-002,0003,0004
0005,0023,0013,0003,0013,0012,-002,0003,0004
0005,0023,0013,0003,0012,0012,-002,0003,0004
0005,0023,0013,0003,0009,0012,-002,0003,0004
0005,0023,0013,0003,0007,0012,-002,0003,0004
0005,0023,0013,0003,0007,0012,-002,0003,0004
0003,0014,0010,0002,0007,0007,0001,0002,0004
0002,0010,0009,0002,0005,0006,0001,0001,0003
0002,0007,0006,0002,0004,0002,0001,0001,0003
0002,0004,0005,0002,0004,0002,0001,0001,0002
0000,0004,0004,0002,0002,0002,0001,0000,0002
0001,0004,0004,0002,0002,0002,0001,0000,0002
0001,0002,0003,0002,0002,0002,0001,0000,0001
0001,0002,0003,0002,0001,0002,0001,0000,0001
0000,0003,0003,0002,0000,0001,0001,0000,0002
0000,0003,0002,0002,0000,0000,0001,0000,0002
0001,0002,0002,0002,0001,0000,0001,0000,0001
0001,0001,0002,0002,0001,0000,0001,0000,0001
0001,0001,0003,0002,0001,0001,0001,0000,0001
0000,0001,0002,0002,0001,0000,0002,0001,0002
0002,0001,0002,0002,0001,-001,0002,0000,0000
0002,0000,0002,0002,0002,-001,0002,0000,0001
0002,0000,0003,0002,0002,0000,0002,0000,0001
0000,0000,0003,0002,0001,0001,0001,0000,0001
0000,0000,0003,0003,0000,0002,0001,0001,0001
0000,0001,0002,0001,0000,0002,0000,0001,0001
0001,0001,0001,0001,0000,0002,0000,0000,0001
0001,0001,0000,0001,0001,0003,0000,0000,0001
0001,0001,0001,0001,0001,0001,0000,0000,0001
0001,0001,0002,0001,0001,0001,0000,0000,0001
