delta0,delta1,delta2,delta3,delta4
0035,0009,0022,0024,0019
0038,0012,0021,0024,0020
0048,0012,0021,0024,0020
0048,0013,0020,0021,0021
0047,0013,0022,0026,0025
0047,0013,0022,0025,0023
0047,0012,0022,0025,0023
0047,0014,0021,0019,0022
0047,0014,0021,0019,0022
0043,0014,0021,0022,0022
0035,0011,0019,0022,0019
0030,0011,0019,0019,0019
0022,0011,0019,0017,0019
0017,0009,0016,0014,0017
0015,0009,0013,0012,0016
0007,0008,0012,0012,0013
0007,0008,0010,0007,0009
0007,0006,0010,0007,0008
0005,0006,0009,0005,0006
0004,0006,0005,0005,0006
0004,0005,0005,0005,0006
0003,0004,0005,0004,0006
0003,0001,0004,0001,0001
0001,0001,0004,0001,0001
0003,0002,0004,0001,0001
0001,0002,0003,-001,0003
0001,0002,0003,0000,0004
0001,0003,0003,0001,0004
0000,0003,-001,0001,0000
0002,0002,-001,0001,0000
