delta0,delta1,delta2,delta3,delta4
0040,0012,0020,0022,0023
0060,0013,0020,0024,0028
0094,0016,0026,0029,0030
0174,0016,0028,0034,0031
0230,0020,0028,0037,0037
0234,0020,0028,0037,0037
0234,0020,0028,0037,0037
0234,0020,0028,0037,0037
0229,0020,0028,0036,0037
0135,0014,0026,0030,0025
0081,0014,0026,0028,0025
0044,0011,0024,0028,0021
0031,0011,0022,0024,0015
0031,0011,0022,0024,0015
0020,0011,0022,0024,0015
0020,0011,0022,0024,0015
0020,0009,0015,0017,0016
0018,0009,0013,0014,0016
0011,0009,0011,0014,0012
0010,0007,0011,0012,0012
0008,0007,0011,0011,0011
0008,0007,0010,0011,0011
0007,0007,0010,0010,0010
0006,0004,0010,0010,0010
0004,0003,0010,0008,0006
0003,0003,0008,0007,0006
0003,0001,0005,0007,0006
0003,0003,0007,0005,0005
0003,0001,0004,0004,0005
0003,0000,0006,0005,0005
