delta0,delta1,delta2,delta3,delta4
0030,0010,0019,0020,0021
0042,0010,0020,0022,0021
0053,0011,0022,0024,0022
0064,0016,0022,0027,0026
0083,0017,0022,0028,0026
0108,0017,0025,0029,0028
0128,0009,0025,0029,0028
0142,0009,0025,0029,0028
0142,0009,0025,0029,0028
0141,0009,0025,0029,0028
0127,0016,0028,0029,0025
0092,0016,0028,0027,0025
0054,0011,0025,0024,0018
0029,0011,0018,0018,0017
0024,0011,0018,0018,0017
0022,0011,0018,0018,0017
0018,0011,0018,0018,0017
0009,0011,0016,0013,0016
0008,0004,0010,0013,0012
0006,0004,0010,0012,0011
0005,0004,0010,0007,0011
0005,0006,0004,0002,0007
0004,0006,0004,0002,0007
0003,0006,0004,0002,0007
0003,0002,0001,0001,0003
0003,0002,0001,0001,0003
0002,0000,0002,0002,0003
-001,0000,0003,0002,0003
-001,0000,0003,0002,0003
-001,0003,0003,0001,0003
