delta0,delta1,delta2,delta3,delta4
0027,0014,0021,0020,0023
0031,0013,0021,0021,0023
0032,0013,0024,0021,0023
0034,0013,0024,0025,0023
0038,0013,0024,0026,0023
0054,0016,0026,0027,0029
0064,0016,0027,0030,0030
0069,0015,0027,0030,0030
0069,0015,0026,0031,0030
0067,0019,0025,0030,0030
0060,0019,0025,0030,0030
0044,0013,0025,0027,0023
0036,0013,0024,0021,0023
0025,0010,0020,0021,0020
0017,0011,0018,0021,0017
0016,0009,0013,0014,0015
0014,0007,0012,0012,0011
0006,0006,0011,0010,0006
0006,0004,0008,0009,0006
0006,0004,0007,0007,0004
0004,0004,0007,0006,0005
0004,0004,0004,0003,0005
0004,0004,0003,0003,0005
0007,0003,0004,0004,0004
0007,0002,0002,0004,0004
0007,0003,0002,0001,0004
0004,0002,0000,0001,0003
0004,0000,0000,0001,0003
0004,-002,0001,0001,0003
0005,-002,0001,0001,0003
