delta0,delta1,delta2,delta3,delta4
0032,0016,0024,0024,0023
0046,0016,0024,0024,0026
0046,0016,0024,0025,0026
0046,0012,0024,0025,0025
0044,0012,0024,0025,0025
0036,0014,0024,0023,0025
0029,0014,0021,0021,0023
0022,0014,0021,0016,0022
0020,0012,0017,0014,0019
0011,0005,0013,0011,0009
0009,0005,0013,0010,0009
0006,0005,0013,0009,0009
0006,0005,0007,0006,0007
0006,0005,0007,0006,0006
0005,0005,0006,0006,0006
0005,0004,0005,0002,0007
0004,0004,0005,0002,0007
0004,0003,0006,0003,0007
0004,0000,0008,0004,0002
0004,0000,0006,0003,0002
0004,0000,0005,0004,0002
0005,-001,0003,0002,0002
0001,-001,0003,0004,0002
0001,-002,0002,-001,0002
0001,-001,0000,-001,0002
0001,-001,0000,-001,0002
0001,-001,0004,-001,0002
-001,-001,0005,0000,-001
-001,-001,0004,-001,-001
0002,0001,0004,-001,-001
