delta0,delta1,delta2,delta3,delta4
0028,0014,0023,0023,0023
0032,0014,0023,0025,0023
0042,0014,0026,0028,0026
0047,0017,0026,0028,0026
0051,0014,0027,0028,0026
0051,0015,0024,0027,0026
0051,0015,0025,0027,0024
0053,0015,0025,0027,0024
0053,0014,0025,0027,0024
0028,0011,0021,0018,0019
0020,0011,0018,0017,0014
0016,0011,0016,0017,0014
0008,0009,0010,0009,0012
0006,0008,0009,0008,0006
0006,0006,0006,0007,0006
0005,0004,0009,0007,0004
0002,0006,0006,0002,0004
0001,-001,0006,0003,0001
0002,0004,0006,0002,0001
0004,0000,0006,0002,0001
0004,0004,0002,0002,0001
0001,0000,0002,0002,0000
0001,0003,0002,0002,0000
0000,0000,0002,0000,0000
0002,0002,0000,0000,0002
0004,0002,0000,0000,0002
0004,0002,0000,0000,0002
0001,-001,-001,0001,-001
0001,-001,-001,0001,-001
0001,0001,-001,0001,-001
