delta0,delta1,delta2,delta3,delta4
0032,0015,0022,0027,0026
0038,0015,0023,0027,0026
0040,0015,0025,0026,0024
0047,0015,0025,0026,0024
0047,0016,0025,0026,0024
0045,0017,0022,0027,0025
0037,0017,0022,0027,0025
0037,0017,0022,0027,0025
0028,0011,0022,0022,0020
0024,0011,0019,0019,0020
0023,0009,0017,0019,0019
0016,0008,0018,0014,0016
0015,0008,0016,0014,0016
0015,0008,0016,0014,0016
0009,0006,0010,0013,0010
0009,0006,0010,0012,0010
0009,0006,0010,0011,0010
0009,0006,0006,0006,0006
0006,0005,0006,0006,0006
0006,0003,0006,0005,0006
0003,0003,0004,0005,0004
0003,0003,0004,0005,0004
0004,0006,0004,0004,0004
0004,0006,0003,0005,0004
0004,0006,0003,0005,0004
0002,-001,0006,0005,0004
0001,-001,0006,0003,0002
-001,-001,0006,0002,0002
-001,-001,0004,0001,0002
-001,-001,0000,-001,0002
