delta0,delta1,delta2,delta3,delta4
0022,0020,0024,0029,0027
0033,0022,0031,0044,0043
0039,0027,0039,0054,0051
0043,0029,0039,0055,0052
0039,0029,0038,0054,0051
0037,0029,0038,0043,0043
0031,0023,0027,0031,0035
0025,0018,0022,0021,0024
0016,0014,0019,0020,0018
0012,0011,0013,0014,0015
0012,0011,0012,0013,0012
0008,0009,0011,0011,0009
0008,0010,0012,0011,0012
0005,0009,0011,0010,0013
0005,0009,0011,0009,0013
0005,0006,0010,0008,0008
0003,0006,0010,0008,0005
0003,0006,0010,0009,0005
0003,0004,0005,0009,0005
0003,0004,0005,0008,0007
0003,0004,0001,0003,0007
0000,0005,0006,0002,0001
0000,0005,0003,0002,0001
0000,0005,0004,0004,0001
0001,0000,0003,0005,0004
0002,0000,0001,0005,0002
0002,0006,0000,0003,0002
0002,0006,0001,0001,0002
0002,0005,0006,0001,0002
0002,0002,0006,0001,0002
