delta0,delta1,delta2,delta3,delta4
0030,0014,0021,0022,0021
0034,0014,0020,0022,0021
0036,0014,0023,0024,0023
0037,0014,0023,0027,0025
0050,0014,0024,0029,0025
0055,0014,0025,0029,0029
0064,0014,0026,0029,0029
0072,0016,0027,0033,0029
0089,0017,0026,0033,0032
0124,0017,0031,0033,0036
0127,0019,0031,0033,0036
0127,0019,0031,0033,0036
0122,0019,0031,0033,0036
0117,0019,0031,0033,0036
0091,0015,0030,0032,0025
0069,0014,0026,0023,0025
0041,0014,0026,0023,0024
0031,0014,0026,0023,0024
0027,0014,0026,0023,0024
0024,0014,0026,0023,0024
0019,0009,0014,0015,0018
0013,0009,0013,0011,0012
0008,0009,0005,0009,0010
0008,0001,0004,0009,0007
0007,0001,0005,0009,0004
0004,0001,0003,0005,0004
0004,0000,0003,0002,0003
0001,-001,0000,0001,0001
0006,-001,0000,0001,0003
0005,0002,0000,0003,0002
