delta0,delta1,delta2,delta3,delta4
0034,0012,0023,0022,0020
0036,0012,0025,0023,0021
0043,0012,0025,0025,0022
0047,0012,0025,0025,0022
0050,0011,0021,0025,0022
0047,0011,0021,0025,0022
0047,0012,0024,0025,0022
0039,0012,0024,0025,0021
0037,0012,0022,0023,0019
0027,0010,0021,0020,0019
0016,0008,0020,0016,0016
0014,0008,0020,0016,0016
0011,0008,0020,0012,0014
0007,0004,0014,0007,0007
0006,0004,0014,0007,0007
0005,0004,0011,0004,0006
0004,0005,0011,0004,0005
0004,0005,0011,0004,0005
0004,0005,0010,0003,0005
0004,0004,0008,0000,0002
0004,0004,0008,0000,0002
0000,0001,0008,-001,0001
0000,0001,0002,-002,0000
0000,0001,0002,-002,0000
0000,0001,0002,-002,0003
0002,0001,0004,-002,0003
0001,0001,0004,-002,0003
0001,0001,0004,-002,0003
0001,0004,0006,-001,0002
0001,0004,0003,-001,0001
