delta0,delta1,delta2,delta3,delta4
0039,0015,0022,0028,0029
0056,0018,0025,0028,0029
0067,0018,0025,0031,0030
0083,0021,0032,0037,0030
0083,0018,0032,0037,0030
0078,0018,0031,0033,0030
0063,0018,0027,0032,0029
0057,0018,0026,0029,0029
0041,0017,0022,0023,0024
0031,0014,0022,0023,0022
0029,0010,0022,0023,0020
0021,0009,0018,0021,0020
0017,0008,0018,0020,0018
0017,0006,0016,0013,0014
0010,0006,0012,0013,0010
0007,0008,0011,0013,0008
0007,0008,0007,0010,0008
0007,0006,0007,0007,0007
0007,0003,0005,0007,0004
0007,0003,0003,0006,0003
0008,0003,0003,0003,0004
0004,0004,0003,0002,0003
0004,0004,0001,0002,0003
0001,0004,0001,0002,-001
0001,0000,0002,0002,-001
0001,0000,0002,0002,-001
0003,0001,0000,-001,0002
0003,0002,0000,-001,0002
0005,0002,-003,-001,0002
0005,0002,-004,0001,0001
