delta0,delta1,delta2,delta3,delta4
0033,0012,0021,0022,0022
0033,0012,0021,0022,0022
0029,0011,0023,0021,0025
0029,0011,0021,0021,0022
0034,0013,0023,0025,0022
0035,0016,0021,0026,0022
0037,0016,0023,0026,0025
0038,0016,0022,0026,0025
0042,0013,0023,0025,0023
0044,0013,0024,0025,0023
0044,0014,0024,0025,0023
0040,0014,0021,0023,0024
0040,0014,0021,0023,0024
0040,0014,0019,0025,0024
0046,0012,0020,0026,0024
0046,0012,0020,0025,0023
0040,0012,0020,0024,0023
0025,0011,0019,0018,0018
0020,0011,0019,0018,0018
0017,0011,0018,0018,0016
0012,0009,0010,0013,0011
0010,0008,0008,0012,0011
0006,0007,0008,0011,0011
0006,0006,0007,0008,0008
0006,0005,0007,0008,0007
0006,0003,0005,0008,0007
0007,-001,0008,0006,0006
0002,-001,0008,0005,0005
0003,0001,0008,0005,0005
0003,0001,0003,0001,0005
