delta0,delta1,delta2,delta3,delta4
0050,0013,0022,0024,0027
0058,0013,0022,0027,0027
0058,0017,0024,0027,0028
0058,0017,0024,0027,0027
0056,0017,0024,0024,0027
0045,0013,0022,0023,0020
0036,0013,0020,0022,0020
0024,0013,0019,0020,0020
0023,0010,0015,0016,0019
0023,0010,0015,0015,0018
0013,0007,0015,0015,0017
0012,0007,0007,0013,0013
0011,0007,0007,0013,0010
0009,0003,0009,0013,0009
0005,0006,0009,0010,0007
0005,0006,0008,0009,0007
0005,0007,0007,0005,0007
0006,0007,0004,0004,0008
0006,0007,0004,0004,0006
0005,0002,0004,0002,0006
0005,0002,0006,0002,0004
0004,0002,0006,0002,0004
0002,0000,0006,0002,0004
0002,0000,0003,0003,0001
0002,0000,0003,0002,0001
0002,0003,0003,0002,0001
0003,0003,0000,-001,0002
0004,0003,0000,-001,0002
0004,0001,0000,-002,0002
0001,0001,-003,-002,0004
