delta0,delta1,delta2,delta3,delta4
0030,0011,0020,0022,0021
0036,0011,0021,0024,0022
0042,0011,0022,0024,0022
0042,0012,0023,0024,0022
0042,0013,0023,0023,0024
0050,0014,0023,0023,0024
0051,0014,0022,0023,0024
0051,0013,0024,0021,0025
0059,0013,0023,0021,0025
0062,0013,0023,0024,0025
0062,0013,0023,0025,0023
0056,0013,0024,0024,0023
0051,0013,0024,0024,0023
0040,0012,0021,0022,0020
0033,0011,0019,0022,0020
0026,0011,0021,0022,0019
0021,0011,0017,0017,0017
0017,0010,0017,0016,0014
0010,0009,0016,0012,0011
0008,0006,0014,0012,0010
0008,0006,0012,0009,0010
0008,0006,0008,0008,0008
0007,0005,0008,0005,0008
0007,0004,0005,0004,0008
0005,0004,0005,0003,0008
0005,0003,0005,0002,0005
0005,0004,0004,0002,0004
0005,0004,0003,0002,0003
0005,0004,0004,0002,0003
0004,0002,0002,0002,0003
