delta0,delta1,delta2,delta3,delta4
0028,0011,0020,0024,0020
0042,0011,0022,0025,0022
0048,0015,0022,0024,0022
0048,0015,0022,0023,0021
0043,0015,0022,0021,0021
0038,0015,0021,0021,0021
0033,0015,0024,0021,0019
0030,0015,0021,0021,0019
0024,0012,0020,0020,0018
0018,0009,0018,0018,0015
0015,0009,0016,0014,0015
0013,0009,0016,0014,0015
0011,0009,0016,0012,0011
0011,0009,0014,0012,0011
0007,0005,0014,0012,0011
0007,0005,0008,0008,0009
0007,0005,0007,0007,0006
0005,0003,0007,0005,0006
0004,0003,0007,0003,0003
0004,0003,0008,0003,0003
0001,0004,0008,0001,0002
0003,0006,0002,0000,0003
0003,0007,0002,0000,0002
0003,0007,0001,0000,0002
0001,0003,0001,0001,0002
0001,0003,0001,0001,0002
0000,0002,0001,0001,0001
0002,0002,-001,0002,-001
0002,0002,-001,0002,-001
0002,0002,0003,0002,-001
