delta0,delta1,delta2,delta3,delta4
0034,0014,0023,0027,0021
0039,0014,0022,0027,0026
0045,0014,0022,0027,0026
0051,0019,0022,0026,0032
0059,0020,0023,0027,0032
0060,0020,0025,0027,0031
0060,0020,0025,0027,0029
0050,0018,0022,0025,0027
0036,0013,0021,0024,0025
0020,0013,0018,0019,0022
0016,0007,0018,0013,0012
0008,0007,0014,0012,0012
0007,0007,0007,0012,0012
0006,0007,0007,0006,0009
0004,0007,0005,0005,0006
0002,0006,0004,0004,0004
-001,0001,0004,0000,0004
-001,0001,0000,0000,0004
-001,0001,0005,0003,0004
0000,-002,0005,0003,0002
0000,-002,0005,0001,0002
0000,-001,0005,0001,0002
-002,0000,0003,0002,0001
-004,0000,0003,0002,0001
-004,0000,0003,0000,0001
-004,0000,0004,0000,0000
-004,0001,0002,0001,0000
-004,0001,0003,0001,0000
-004,0002,-001,0001,0000
-003,0000,0001,0000,0000
