delta0,delta1,delta2,delta3,delta4
0030,0011,0021,0020,0019
0033,0011,0024,0020,0023
0035,0012,0024,0020,0023
0035,0012,0022,0020,0021
0040,0014,0020,0023,0021
0043,0013,0020,0023,0023
0047,0014,0020,0024,0023
0047,0013,0024,0022,0023
0040,0012,0024,0023,0023
0035,0009,0022,0020,0022
0030,0009,0021,0020,0019
0027,0009,0020,0019,0018
0018,0007,0019,0018,0017
0015,0006,0018,0014,0015
0010,0004,0017,0011,0015
0007,0004,0015,0010,0008
0007,0001,0011,0006,0005
0007,0001,0008,0003,0005
0007,0001,0005,0005,0005
0006,0002,0005,0002,0004
0001,0002,0003,0004,0004
0001,0000,0001,0000,0004
0002,0000,0001,0004,0002
0002,-004,0001,-001,0002
0001,-002,0001,-003,0002
0001,-002,0000,-003,0003
0001,-002,0002,-001,0003
0001,0001,0002,-001,0001
0001,-002,0002,-002,0001
0001,-002,0000,-003,0001
