delta0,delta1,delta2,delta3,delta4
0030,0014,0023,0027,0023
0034,0014,0026,0027,0026
0034,0014,0022,0027,0026
0034,0014,0023,0027,0026
0033,0018,0022,0028,0023
0029,0013,0022,0023,0021
0025,0013,0020,0022,0021
0018,0009,0021,0021,0017
0016,0009,0020,0019,0017
0013,0008,0016,0017,0016
0013,0007,0012,0014,0012
0012,0007,0012,0012,0009
0006,0007,0012,0012,0007
0005,0007,0012,0012,0006
0005,0008,0011,0010,0006
0005,0008,0006,0008,0006
0005,0002,0006,0006,0001
0004,0002,0002,0006,0001
0004,0002,0002,0006,0001
0002,0003,0000,0004,0002
0002,0002,0000,0001,0002
0002,0002,0003,0003,0002
0003,-001,0004,0001,0002
0001,-001,0003,0003,0002
0002,0004,0003,0000,0002
0001,0004,0002,0004,0000
0001,0001,0002,0002,0000
0001,0001,0002,0002,-001
0000,0002,0003,0002,0001
0000,0002,0003,0001,0001
