delta0,delta1,delta2,delta3,delta4
0027,0012,0020,0021,0020
0028,0011,0024,0021,0020
0029,0011,0024,0021,0019
0033,0011,0024,0021,0021
0040,0014,0025,0027,0022
0063,0014,0025,0029,0031
0085,0018,0029,0031,0033
0112,0020,0029,0032,0035
0133,0020,0030,0037,0035
0139,0020,0030,0037,0035
0140,0020,0030,0037,0035
0139,0020,0030,0037,0035
0120,0018,0026,0029,0029
0081,0018,0026,0028,0027
0049,0014,0023,0025,0020
0028,0014,0018,0017,0013
0026,0014,0018,0017,0013
0026,0014,0018,0017,0013
0019,0014,0018,0017,0013
0013,0007,0012,0013,0013
0013,0007,0012,0012,0011
0007,0006,0009,0010,0006
0006,0006,0006,0008,0006
0005,0005,0006,0006,0006
0004,0004,0005,0005,0004
0004,0003,0002,0006,0004
0004,0003,0002,0000,0002
0003,0002,0002,0000,0001
0002,0000,0000,0000,0001
0003,0002,-001,-001,0000
