delta0,delta1,delta2,delta3,delta4
0031,0014,0023,0023,0021
0035,0018,0024,0028,0021
0054,0020,0030,0030,0025
0068,0022,0031,0034,0034
0081,0023,0034,0037,0035
0088,0027,0037,0040,0040
0088,0027,0039,0043,0040
0086,0025,0039,0043,0039
0053,0021,0029,0030,0029
0028,0019,0027,0027,0026
0018,0011,0020,0016,0017
0013,0010,0017,0014,0013
0008,0008,0016,0012,0012
0007,0004,0013,0011,0009
0006,0004,0008,0010,0006
0004,0003,0007,0007,0006
0004,-001,0007,0007,0006
0002,-001,0007,0004,0003
0002,0005,0004,0002,0003
0002,0005,0004,-001,0001
0002,0005,0004,-001,0001
0001,-001,0000,0001,0000
0000,0001,0002,0001,0002
0000,0001,0002,0001,0002
0000,0001,0002,0000,0002
0004,0001,0002,0002,0002
0002,0001,0002,0001,0002
0002,0002,0002,0001,0002
0001,0002,0000,0001,0002
0001,0002,0000,0001,0002
