delta0,delta1,delta2,delta3,delta4
0043,0011,0025,0027,0020
0043,0012,0025,0024,0022
0038,0012,0025,0023,0019
0029,0012,0025,0023,0019
0017,0008,0021,0021,0018
0016,0008,0018,0018,0016
0014,0007,0012,0016,0014
0008,0005,0008,0011,0006
0008,0005,0008,0011,0006
0009,0005,0008,0006,0006
0009,0001,0005,0006,0005
0006,0001,0005,0006,0005
0006,0000,0005,0006,0003
0006,-001,0009,0004,0004
0004,-001,0009,0004,0002
0004,-001,0009,0004,0002
0004,-001,0007,0003,0000
0004,-001,0007,0003,0000
0004,-001,0007,0000,0000
0003,-001,0006,0002,-003
0003,-001,0006,0002,-003
0003,-002,0006,0002,-002
0002,0003,0002,0002,0002
0002,0003,0002,0000,0002
0002,0003,0002,0000,0002
0004,0003,0002,0000,0002
0004,0003,0002,0001,0002
0004,0002,0000,0000,0001
0004,0002,0002,0002,0001
0004,0002,0002,0002,0001
