delta0,delta1,delta2,delta3,delta4
0023,0025,0033,0041,0042
0046,0029,0051,0076,0066
0074,0044,0066,0095,0096
0084,0048,0074,0107,0101
0084,0069,0105,0143,0134
0084,0069,0121,0166,0148
0084,0069,0129,0180,0151
0084,0069,0158,0211,0159
0074,0069,0158,0211,0159
0052,0063,0119,0177,0129
0023,0025,0061,0085,0067
0020,0022,0038,0042,0033
0006,0005,0021,0019,0013
0006,0005,0021,0019,0013
0006,0005,0019,0019,0013
0006,0005,0020,0013,0008
0006,0005,0020,0013,0008
0004,0004,0020,0013,0008
0003,0001,0018,0009,0007
0003,0001,0018,0009,0007
0002,0001,0018,0009,0007
0004,0004,0009,0006,0000
0002,0004,0009,0006,0000
0002,0004,0009,0006,0000
0002,0006,0005,0001,0002
0005,0006,0005,0001,0002
0005,0006,0005,0001,0002
0003,0003,0007,0004,0003
0001,0003,0007,0004,0003
0001,0003,0007,0004,0003
