delta0,delta1,delta2,delta3,delta4
0020,0014,0031,0037,0035
0020,0014,0031,0037,0035
0027,0024,0045,0054,0052
0027,0029,0059,0069,0057
0027,0029,0059,0069,0057
0018,0018,0042,0053,0048
0015,0018,0035,0047,0040
0015,0018,0035,0043,0040
0006,0001,0012,0015,0012
0006,0001,0012,0012,0012
0006,0001,0012,0012,0012
0002,0000,0005,0007,0007
0002,0000,0005,0004,0007
0002,0000,0005,0004,0007
0001,0002,0005,-001,0003
0001,0002,0005,-001,0003
0001,0002,0005,-001,0003
0003,-002,0003,0000,0003
0002,-002,0003,0000,0003
0002,-002,0003,0000,0003
0002,0000,0001,0002,0002
0002,0000,0001,0002,0002
0002,0000,0001,0002,0002
0000,-001,0005,-001,0001
0000,-001,0005,-001,0001
0000,-001,0005,-001,0001
0001,0000,0002,0002,0004
0004,0000,0002,0002,0004
0004,0000,0002,0002,0004
-001,-001,0001,-001,-002
