delta0,delta1,delta2,delta3,delta4
0036,0022,0045,0063,0060
0036,0029,0047,0065,0060
0038,0033,0060,0084,0070
0036,0033,0060,0084,0070
0022,0030,0053,0077,0056
0021,0027,0047,0064,0050
0016,0024,0036,0050,0044
0008,0014,0023,0023,0021
0008,0011,0021,0019,0019
0008,0011,0015,0016,0017
0004,0005,0007,0009,0007
0004,0005,0007,0009,0007
0004,0005,0007,0009,0005
0001,0006,0005,0006,0005
0001,0006,0005,0006,0005
0001,0006,0005,0005,0005
0001,0006,0007,0007,0006
0001,0006,0007,0011,0006
0002,0006,0007,0011,0006
0002,0007,0005,0001,0001
0002,0006,0005,0001,0001
0002,0006,0005,0001,0001
0003,0002,0008,0006,0006
0002,0002,0008,0006,0008
0002,0002,0008,0006,0008
0002,0005,0011,0006,0006
0002,0006,0011,0005,0006
0003,0006,0011,0005,0006
0003,0007,0006,0004,0004
0003,0004,0006,0003,0004
