delta0,delta1,delta2,delta3,delta4
0018,0016,0025,0030,0036
0019,0018,0029,0034,0036
0034,0028,0044,0050,0058
0034,0028,0044,0050,0058
0039,0030,0047,0063,0059
0033,0036,0069,0088,0073
0033,0036,0069,0088,0073
0029,0036,0074,0101,0084
0029,0036,0068,0102,0075
0029,0036,0068,0102,0075
0029,0036,0049,0077,0064
0029,0036,0044,0058,0051
0015,0022,0044,0058,0051
0013,0013,0022,0026,0026
0005,0012,0016,0017,0017
0005,0012,0016,0017,0017
-001,0007,0010,0014,0012
-001,0005,0010,0010,0012
-001,0005,0010,0010,0012
-001,0003,0011,0010,0007
-001,0003,0007,0005,0007
-001,0003,0007,0005,0007
0000,0003,0005,0005,0004
0000,0003,0004,0006,0004
0000,0003,0004,0006,0004
-003,0001,0004,0006,0004
-003,0001,0006,0006,0004
-003,0001,0006,0006,0004
-003,0001,-001,0006,0004
-003,0001,-001,0002,0004
