delta0,delta1,delta2,delta3,delta4
0023,0019,0030,0037,0036
0032,0021,0039,0049,0051
0044,0027,0053,0070,0065
0049,0027,0058,0079,0069
0061,0048,0080,0117,0109
0061,0072,0108,0153,0123
0061,0072,0114,0163,0128
0061,0072,0136,0189,0144
0061,0072,0136,0197,0149
0051,0068,0135,0197,0149
0038,0036,0076,0113,0095
0024,0019,0043,0050,0047
0006,0002,0024,0022,0015
0006,0002,0020,0022,0015
0006,0002,0020,0017,0014
0006,0002,0020,0009,0004
0006,0004,0019,0009,0004
0005,0004,0019,0009,0004
0005,0003,0012,0002,0003
0005,0003,0011,0002,0003
0005,0003,0011,0002,0003
0004,0005,0011,0000,0003
0004,0005,0010,0000,0003
0004,0005,0010,0000,0003
0003,0004,0008,-001,0002
0003,0004,0008,-001,0002
0003,0004,0008,-001,0002
0001,0000,0005,0001,0005
0001,0000,0005,0001,0005
0001,0000,0005,0001,0005
