delta0,delta1,delta2,delta3,delta4
0021,0015,0032,0035,0035
0021,0021,0034,0038,0044
0029,0021,0043,0047,0048
0036,0021,0047,0061,0056
0038,0028,0049,0067,0059
0036,0038,0062,0084,0072
0036,0038,0068,0105,0075
0031,0033,0068,0105,0075
0031,0033,0061,0103,0075
0031,0033,0060,0091,0070
0031,0033,0044,0063,0054
0017,0021,0035,0043,0041
0015,0013,0029,0031,0030
0010,0011,0019,0017,0020
0007,0008,0019,0016,0020
0004,0008,0019,0013,0018
0004,0008,0010,0009,0006
0004,0007,0010,0005,0006
0004,0007,0010,0005,0006
0006,0007,0010,0005,0006
0004,0008,0010,0005,0006
0004,0008,0010,0005,0006
0004,0003,0012,0006,0008
0003,0003,0007,0004,0008
0003,0003,0007,0004,0008
0003,0010,0007,0004,0004
0005,0005,0007,0005,0004
0005,0005,0007,0005,0004
0003,0003,0010,0005,0007
0003,0003,0012,0006,0008
